date,sma_50,sma_200,phase,crossover_date
2018-04-05,239.49044250488282,227.59425384521484,1,2016-04-20
2018-04-06,239.09470428466796,227.68330543518067,1,2016-04-20
2018-04-09,238.7195315551758,227.77828987121583,1,2016-04-20
2018-04-10,238.3600082397461,227.89214141845704,1,2016-04-20
2018-04-11,238.0093899536133,227.99856773376465,1,2016-04-20
2018-04-12,237.74876708984374,228.1139087677002,1,2016-04-20
2018-04-13,237.47185150146484,228.2343571472168,1,2016-04-20
2018-04-16,237.23921600341797,228.35502769470216,1,2016-04-20
2018-04-17,237.16547058105468,228.49771827697754,1,2016-04-20
2018-04-18,237.29861389160158,228.63932899475097,1,2016-04-20
2018-04-19,237.3133868408203,228.77250289916992,1,2016-04-20
2018-04-20,237.31352294921874,228.8931285095215,1,2016-04-20
2018-04-23,237.49017181396485,229.0232755279541,1,2016-04-20
2018-04-24,237.53488830566405,229.13070190429687,1,2016-04-20
2018-04-25,237.52334259033202,229.23987258911131,1,2016-04-20
2018-04-26,237.54764099121093,229.36170288085938,1,2016-04-20
2018-04-27,237.5130014038086,229.47668968200685,1,2016-04-20
2018-04-30,237.38131134033202,229.5808032989502,1,2016-04-20
2018-05-01,237.25654144287108,229.6820189666748,1,2016-04-20
2018-05-02,237.13040710449218,229.77547897338866,1,2016-04-20
2018-05-03,237.01782257080077,229.86580139160156,1,2016-04-20
2018-05-04,236.95931549072264,229.9653769683838,1,2016-04-20
2018-05-07,236.8406802368164,230.06845947265626,1,2016-04-20
2018-05-08,236.66573822021485,230.17250297546386,1,2016-04-20
2018-05-09,236.59777130126952,230.2882399749756,1,2016-04-20
2018-05-10,236.62353271484375,230.4125205230713,1,2016-04-20
2018-05-11,236.73372467041017,230.54043434143065,1,2016-04-20
2018-05-14,236.8218637084961,230.6699292755127,1,2016-04-20
2018-05-15,236.8217916870117,230.79236167907715,1,2016-04-20
2018-05-16,236.82974029541015,230.92045631408692,1,2016-04-20
2018-05-17,236.83537841796874,231.04512908935547,1,2016-04-20
2018-05-18,236.8056655883789,231.16626495361328,1,2016-04-20
2018-05-21,236.72790771484375,231.29853622436522,1,2016-04-20
2018-05-22,236.64286041259766,231.42547424316408,1,2016-04-20
2018-05-23,236.60287628173828,231.55372550964356,1,2016-04-20
2018-05-24,236.57803253173827,231.68216049194336,1,2016-04-20
2018-05-25,236.54696655273438,231.80775955200195,1,2016-04-20
2018-05-29,236.45516510009764,231.93473777770996,1,2016-04-20
2018-05-30,236.4927359008789,232.07604904174804,1,2016-04-20
2018-05-31,236.49255798339843,232.19938888549805,1,2016-04-20
2018-06-01,236.5487368774414,232.3346449279785,1,2016-04-20
2018-06-04,236.7477554321289,232.47378234863282,1,2016-04-20
2018-06-05,237.04991851806642,232.63062553405763,1,2016-04-20
2018-06-06,237.26772216796874,232.79931869506837,1,2016-04-20
2018-06-07,237.56492034912108,232.96704887390138,1,2016-04-20
2018-06-08,237.89029846191406,233.1273155975342,1,2016-04-20
2018-06-11,238.1633966064453,233.29306617736816,1,2016-04-20
2018-06-12,238.54353607177734,233.46290199279784,1,2016-04-20
2018-06-13,238.8494189453125,233.626304397583,1,2016-04-20
2018-06-14,239.11826232910155,233.79276458740233,1,2016-04-20
2018-06-15,239.34394378662108,233.95642631530762,1,2016-04-20
2018-06-18,239.66439239501952,234.11248374938964,1,2016-04-20
2018-06-19,239.9432843017578,234.25735733032226,1,2016-04-20
2018-06-20,240.15699981689454,234.40279388427734,1,2016-04-20
2018-06-21,240.36455078125,234.54830757141113,1,2016-04-20
2018-06-22,240.54254608154298,234.69237648010255,1,2016-04-20
2018-06-25,240.6677865600586,234.81993202209472,1,2016-04-20
2018-06-26,240.76507354736327,234.95142456054688,1,2016-04-20
2018-06-27,240.77162109375,235.0614136505127,1,2016-04-20
2018-06-28,240.8020394897461,235.1745871734619,1,2016-04-20
2018-06-29,240.8659832763672,235.2889720916748,1,2016-04-20
2018-07-02,240.98065887451173,235.40628746032715,1,2016-04-20
2018-07-03,241.0789535522461,235.51786003112792,1,2016-04-20
2018-07-05,241.28021087646485,235.63694053649903,1,2016-04-20
2018-07-06,241.5110711669922,235.76520446777343,1,2016-04-20
2018-07-09,241.73858489990235,235.90411003112794,1,2016-04-20
2018-07-10,241.97947174072266,236.0504077911377,1,2016-04-20
2018-07-11,242.22037078857423,236.18740692138672,1,2016-04-20
2018-07-12,242.4976220703125,236.33781600952148,1,2016-04-20
2018-07-13,242.8103384399414,236.48854568481445,1,2016-04-20
2018-07-16,243.12888214111328,236.6339040374756,1,2016-04-20
2018-07-17,243.40728607177735,236.78297401428222,1,2016-04-20
2018-07-18,243.6802426147461,236.9308059692383,1,2016-04-20
2018-07-19,243.9343310546875,237.06913528442382,1,2016-04-20
2018-07-20,244.13699645996093,237.20366928100586,1,2016-04-20
2018-07-23,244.3042608642578,237.33920051574708,1,2016-04-20
2018-07-24,244.48191833496094,237.47442169189452,1,2016-04-20
2018-07-25,244.69999359130858,237.62159690856933,1,2016-04-20
2018-07-26,244.93945922851563,237.7676340484619,1,2016-04-20
2018-07-27,245.1245443725586,237.9021851348877,1,2016-04-20
2018-07-30,245.28753692626952,238.02843772888184,1,2016-04-20
2018-07-31,245.4871453857422,238.16250015258788,1,2016-04-20
2018-08-01,245.64223541259764,238.29310989379883,1,2016-04-20
2018-08-02,245.8380307006836,238.42903633117675,1,2016-04-20
2018-08-03,246.04207458496094,238.5695573425293,1,2016-04-20
2018-08-06,246.27455688476562,238.7136092376709,1,2016-04-20
2018-08-07,246.53528869628906,238.86153678894044,1,2016-04-20
2018-08-08,246.84935699462892,239.00313537597657,1,2016-04-20
2018-08-09,247.09286041259764,239.14738861083984,1,2016-04-20
2018-08-10,247.33195709228517,239.2811656188965,1,2016-04-20
2018-08-13,247.5050454711914,239.41580154418946,1,2016-04-20
2018-08-14,247.68713623046875,239.55699905395508,1,2016-04-20
2018-08-15,247.82794372558592,239.67958625793457,1,2016-04-20
2018-08-16,247.96857788085939,239.81653450012206,1,2016-04-20
2018-08-17,248.12754638671876,239.95617713928223,1,2016-04-20
2018-08-20,248.2828433227539,240.0970425415039,1,2016-04-20
2018-08-21,248.44350860595702,240.24045036315917,1,2016-04-20
2018-08-22,248.59476745605468,240.37932586669922,1,2016-04-20
2018-08-23,248.75503479003908,240.51475379943847,1,2016-04-20
2018-08-24,248.9335137939453,240.65862632751464,1,2016-04-20
2018-08-27,249.1587042236328,240.81066993713378,1,2016-04-20
2018-08-28,249.3965335083008,240.96746353149413,1,2016-04-20
2018-08-29,249.68100708007813,241.1315512084961,1,2016-04-20
2018-08-30,249.9361050415039,241.2893335723877,1,2016-04-20
2018-08-31,250.2221774291992,241.44979431152345,1,2016-04-20
2018-09-04,250.49045013427735,241.6136939239502,1,2016-04-20
2018-09-05,250.81141387939454,241.76455085754395,1,2016-04-20
2018-09-06,251.10621002197266,241.9148725128174,1,2016-04-20
2018-09-07,251.4310922241211,242.06077056884766,1,2016-04-20
2018-09-10,251.73746002197265,242.20147407531738,1,2016-04-20
2018-09-11,252.05379608154297,242.3474151611328,1,2016-04-20
2018-09-12,252.36105346679688,242.4910334777832,1,2016-04-20
2018-09-13,252.7158416748047,242.64283264160156,1,2016-04-20
2018-09-14,253.03217895507814,242.7832637023926,1,2016-04-20
2018-09-17,253.27997772216796,242.91754348754884,1,2016-04-20
2018-09-18,253.51157745361328,243.04871200561524,1,2016-04-20
2018-09-19,253.7308953857422,243.18367599487306,1,2016-04-20
2018-09-20,254.02853942871093,243.3305472564697,1,2016-04-20
2018-09-21,254.27672637939452,243.48039588928222,1,2016-04-20
2018-09-24,254.5036492919922,243.62568809509278,1,2016-04-20
2018-09-25,254.73019592285155,243.76612953186034,1,2016-04-20
2018-09-26,254.92106994628907,243.89635932922363,1,2016-04-20
2018-09-27,255.11592498779297,244.02669776916503,1,2016-04-20
2018-09-28,255.3301852416992,244.15510704040528,1,2016-04-20
2018-10-01,255.56820678710938,244.28816383361817,1,2016-04-20
2018-10-02,255.79392791748046,244.42524551391602,1,2016-04-20
2018-10-03,255.99740966796875,244.55332962036132,1,2016-04-20
2018-10-04,256.1173971557617,244.66376335144042,1,2016-04-20
2018-10-05,256.2203436279297,244.7715005493164,1,2016-04-20
2018-10-08,256.3574688720703,244.8798554992676,1,2016-04-20
2018-10-09,256.5132501220703,244.98390510559082,1,2016-04-20
2018-10-10,256.48173583984374,245.04758094787599,1,2016-04-20
2018-10-11,256.34897064208985,245.08526496887208,1,2016-04-20
2018-10-12,256.2565649414062,245.13927436828612,1,2016-04-20
2018-10-15,256.11490142822265,245.18392700195312,1,2016-04-20
2018-10-16,256.06201812744143,245.25986015319825,1,2016-04-20
2018-10-17,255.99329711914064,245.327587890625,1,2016-04-20
2018-10-18,255.85428833007813,245.3697087097168,1,2016-04-20
2018-10-19,255.71953735351562,245.40612770080565,1,2016-04-20
2018-10-22,255.59661651611327,245.4290161895752,1,2016-04-20
2018-10-23,255.46752685546875,245.44343925476073,1,2016-04-20
2018-10-24,255.15815368652343,245.41806602478027,1,2016-04-20
2018-10-25,254.97163848876954,245.4158257293701,1,2016-04-20
2018-10-26,254.6595947265625,245.38352462768555,1,2016-04-20
2018-10-29,254.30346282958985,245.3367086791992,1,2016-04-20
2018-10-30,254.00638885498046,245.31156478881837,1,2016-04-20
2018-10-31,253.7485317993164,245.28755668640136,1,2016-04-20
2018-11-01,253.54520111083986,245.27849739074708,1,2016-04-20
2018-11-02,253.31966705322264,245.25659210205077,1,2016-04-20
2018-11-05,253.09033905029298,245.23133148193358,1,2016-04-20
2018-11-06,252.8515362548828,245.2111566925049,1,2016-04-20
2018-11-07,252.71556854248047,245.2177996826172,1,2016-04-20
2018-11-08,252.54270904541016,245.22163299560546,1,2016-04-20
2018-11-09,252.34185791015625,245.1987427520752,1,2016-04-20
2018-11-12,252.04802154541017,245.16103492736818,1,2016-04-20
2018-11-13,251.75396575927735,245.13393226623535,1,2016-04-20
2018-11-14,251.44053649902344,245.09789710998535,1,2016-04-20
2018-11-15,251.19301971435547,245.07587982177733,1,2016-04-20
2018-11-16,250.96816955566408,245.08408836364745,1,2016-04-20
2018-11-19,250.6516207885742,245.12243354797363,1,2016-04-20
2018-11-20,250.22910827636719,245.1155686187744,1,2016-04-20
2018-11-21,249.82144470214843,245.11916999816896,1,2016-04-20
2018-11-23,249.3516876220703,245.15916366577147,1,2016-04-20
2018-11-26,248.95703979492188,245.20107948303223,1,2016-04-20
2018-11-27,248.6059017944336,245.23007331848146,1,2016-04-20
2018-11-28,248.3373275756836,245.28378273010253,1,2016-04-20
2018-11-29,248.05250427246094,245.3189682006836,1,2016-04-20
2018-11-30,247.75553405761718,245.3464389038086,1,2016-04-20
2018-12-03,247.5286083984375,245.3898745727539,1,2016-04-20
2018-12-04,247.15719543457033,245.40039756774902,1,2016-04-20
2018-12-06,246.78327728271483,245.41504447937012,1,2016-04-20
2018-12-07,246.31279418945311,245.40011642456054,1,2016-04-20
2018-12-10,245.83676971435546,245.36840438842773,1,2016-04-20
2018-12-11,245.36128143310546,245.32288398742676,1,2016-04-20
2018-12-12,244.89151336669923,245.29862197875977,0,2018-12-12
2018-12-13,244.42317779541017,245.28622482299804,0,2018-12-12
2018-12-14,243.86435821533203,245.26935272216798,0,2018-12-12
2018-12-17,243.25493072509767,245.22354629516602,0,2018-12-12
2018-12-18,242.6694644165039,245.16276473999022,0,2018-12-12
2018-12-19,242.01568786621092,245.0818603515625,0,2018-12-12
2018-12-20,241.29628570556642,244.98311279296874,0,2018-12-12
2018-12-21,240.64904968261717,244.8558991241455,0,2018-12-12
2018-12-24,239.99703643798827,244.67903755187987,0,2018-12-12
2018-12-26,239.49038848876953,244.55696113586427,0,2018-12-12
2018-12-27,239.0454537963867,244.45132652282715,0,2018-12-12
2018-12-28,238.487470703125,244.35051956176758,0,2018-12-12
2018-12-31,237.96762390136718,244.26079406738282,0,2018-12-12
2019-01-02,237.52487548828125,244.17092147827148,0,2018-12-12
2019-01-03,236.9774313354492,244.07064125061035,0,2018-12-12
2019-01-04,236.59928955078124,244.00510528564453,0,2018-12-12
2019-01-07,236.28197845458985,243.95082191467284,0,2018-12-12
2019-01-08,236.15589752197266,243.93723571777343,0,2018-12-12
2019-01-09,235.96628112792968,243.95394546508788,0,2018-12-12
2019-01-10,235.87797454833984,243.9434673309326,0,2018-12-12
2019-01-11,235.81775329589843,243.95342071533204,0,2018-12-12
2019-01-14,235.65919372558594,243.9596810913086,0,2018-12-12
2019-01-15,235.5025521850586,243.96449729919433,0,2018-12-12
2019-01-16,235.30574157714844,243.9973115539551,0,2018-12-12
2019-01-17,235.17351165771484,244.02440811157226,0,2018-12-12
2019-01-18,235.077412109375,244.0548818206787,0,2018-12-12
2019-01-22,234.885625,244.05995231628418,0,2018-12-12
2019-01-23,234.59840423583984,244.09372467041015,0,2018-12-12
2019-01-24,234.32282196044923,244.12245559692383,0,2018-12-12
2019-01-25,234.13634857177735,244.142827835083,0,2018-12-12
2019-01-28,234.00635009765625,244.1602749633789,0,2018-12-12
2019-01-29,233.87917541503907,244.16653434753417,0,2018-12-12
2019-01-30,233.8602651977539,244.1950005340576,0,2018-12-12
2019-01-31,233.83319702148438,244.22437507629394,0,2018-12-12
2019-02-01,233.79576812744142,244.24166275024413,0,2018-12-12
2019-02-04,233.8753125,244.26660820007325,0,2018-12-12
2019-02-05,234.0644143676758,244.30332550048828,0,2018-12-12
2019-02-06,234.23094543457032,244.34852561950683,0,2018-12-12
2019-02-07,234.3823648071289,244.3822119140625,0,2018-12-12
2019-02-08,234.46371978759765,244.43328735351562,0,2018-12-12
2019-02-11,234.53167755126952,244.4821570587158,0,2018-12-12
2019-02-12,234.5517190551758,244.53480224609376,0,2018-12-12
2019-02-13,234.59849517822266,244.59034164428712,0,2018-12-12
2019-02-14,234.60443756103516,244.65222045898437,0,2018-12-12
2019-02-15,234.59889007568358,244.72546173095702,0,2018-12-12
2019-02-19,234.7638088989258,244.8087480163574,0,2018-12-12
2019-02-20,234.9461343383789,244.89712242126464,0,2018-12-12
2019-02-21,235.22277374267577,244.96598098754882,0,2018-12-12
2019-02-22,235.52140838623046,245.03858642578126,0,2018-12-12
2019-02-25,235.82580474853515,245.11290061950683,0,2018-12-12
2019-02-26,236.10282135009766,245.1748844909668,0,2018-12-12
2019-02-27,236.37928985595704,245.22516410827637,0,2018-12-12
2019-02-28,236.7340267944336,245.26942825317383,0,2018-12-12
2019-03-01,237.21143981933594,245.32094032287597,0,2018-12-12
2019-03-04,237.67551300048828,245.37619506835938,0,2018-12-12
2019-03-05,238.20106140136718,245.42469062805176,0,2018-12-12
2019-03-06,238.76935028076173,245.466605758667,0,2018-12-12
2019-03-07,239.38647338867187,245.50110107421875,0,2018-12-12
2019-03-08,240.10809844970703,245.5240852355957,0,2018-12-12
2019-03-11,240.68834899902345,245.5683332824707,0,2018-12-12
2019-03-12,241.2534909057617,245.613980178833,0,2018-12-12
2019-03-13,241.8576629638672,245.6704271697998,0,2018-12-12
2019-03-14,242.41956665039064,245.72894409179688,0,2018-12-12
2019-03-15,243.0017788696289,245.8075749206543,0,2018-12-12
2019-03-18,243.70979797363282,245.87490676879884,0,2018-12-12
2019-03-19,244.2719512939453,245.94995361328125,0,2018-12-12
2019-03-20,244.78295501708985,246.00937644958495,0,2018-12-12
2019-03-21,245.30842163085939,246.07740226745605,0,2018-12-12
2019-03-22,245.71330291748046,246.1197915649414,0,2018-12-12
2019-03-25,246.09802124023437,246.15104209899903,0,2018-12-12
2019-03-26,246.51851776123047,246.19182006835936,1,2019-03-26
2019-03-27,246.9408758544922,246.22232543945313,1,2019-03-26
2019-03-28,247.32932342529296,246.25597900390625,1,2019-03-26
2019-03-29,247.7384161376953,246.29603157043456,1,2019-03-26
2019-04-01,248.17241607666017,246.3551573944092,1,2019-03-26
2019-04-02,248.54599212646485,246.41181427001953,1,2019-03-26
2019-04-03,248.99245056152344,246.47207901000976,1,2019-03-26
2019-04-04,249.44274475097657,246.53831275939942,1,2019-03-26
2019-04-05,249.9156335449219,246.61554290771485,1,2019-03-26
2019-04-08,250.35238555908202,246.69167427062987,1,2019-03-26
2019-04-09,250.79873260498047,246.7688204193115,1,2019-03-26
2019-04-10,251.2690805053711,246.8481679534912,1,2019-03-26
2019-04-11,251.6629788208008,246.94379859924317,1,2019-03-26
2019-04-12,252.04983795166015,247.04556617736816,1,2019-03-26
2019-04-15,252.43092712402344,247.1564892578125,1,2019-03-26
2019-04-16,252.78127319335937,247.26141662597655,1,2019-03-26
2019-04-17,253.09828735351562,247.3614015197754,1,2019-03-26
2019-04-18,253.43207550048828,247.46137977600097,1,2019-03-26
2019-04-22,253.81714294433593,247.56675926208496,1,2019-03-26
2019-04-23,254.24342895507812,247.67409187316895,1,2019-03-26
2019-04-24,254.65527313232423,247.76820755004883,1,2019-03-26
2019-04-25,255.00127105712892,247.8504737854004,1,2019-03-26
2019-04-26,255.3558319091797,247.93443168640135,1,2019-03-26
2019-04-29,255.72967407226562,248.02954627990724,1,2019-03-26
2019-04-30,256.0524456787109,248.11416763305664,1,2019-03-26
2019-05-01,256.3266589355469,248.1878281402588,1,2019-03-26
2019-05-02,256.5794161987305,248.25975593566895,1,2019-03-26
2019-05-03,256.90147094726564,248.3395272064209,1,2019-03-26
2019-05-06,257.17072723388674,248.4112075805664,1,2019-03-26
2019-05-07,257.34480560302734,248.4655192565918,1,2019-03-26
2019-05-08,257.515256652832,248.51944953918456,1,2019-03-26
2019-05-09,257.67214752197265,248.5671357727051,1,2019-03-26
2019-05-10,257.86440704345705,248.61505043029786,1,2019-03-26
2019-05-13,257.89457244873046,248.61958503723145,1,2019-03-26
2019-05-14,257.9889709472656,248.63857299804687,1,2019-03-26
2019-05-15,258.1201953125,248.6736033630371,1,2019-03-26
2019-05-16,258.3295104980469,248.72709915161133,1,2019-03-26
2019-05-17,258.546953125,248.76605300903321,1,2019-03-26
2019-05-20,258.74014251708985,248.79856201171876,1,2019-03-26
2019-05-21,258.9079956054687,248.835824508667,1,2019-03-26
2019-05-22,259.0410629272461,248.8637272644043,1,2019-03-26
2019-05-23,259.0778033447266,248.87123878479005,1,2019-03-26
2019-05-24,259.12934631347656,248.87745849609374,1,2019-03-26
2019-05-28,259.1083923339844,248.87233375549317,1,2019-03-26
2019-05-29,259.03504455566406,248.86045280456543,1,2019-03-26
2019-05-30,258.9741647338867,248.86050552368164,1,2019-03-26
2019-05-31,258.86071228027345,248.84829315185547,1,2019-03-26
2019-06-03,258.67716125488283,248.82490852355957,1,2019-03-26
2019-06-04,258.7002850341797,248.83787689208984,1,2019-03-26
2019-06-05,258.77110382080076,248.85167358398436,1,2019-03-26
2019-06-06,258.837585144043,248.86932975769042,1,2019-03-26
2019-06-07,258.9821139526367,248.89714309692383,1,2019-03-26
2019-06-10,259.13133880615237,248.92793655395508,1,2019-03-26
2019-06-11,259.24732086181643,248.959169921875,1,2019-03-26
2019-06-12,259.29357147216797,248.9897915649414,1,2019-03-26
2019-06-13,259.35878997802735,249.01813331604004,1,2019-03-26
2019-06-14,259.4100979614258,249.03492744445802,1,2019-03-26
2019-06-17,259.44966278076174,249.05159507751466,1,2019-03-26
2019-06-18,259.5188534545898,249.07500450134276,1,2019-03-26
2019-06-19,259.5959945678711,249.10664665222168,1,2019-03-26
2019-06-20,259.7504592895508,249.15089088439942,1,2019-03-26
2019-06-21,259.8794479370117,249.1954174041748,1,2019-03-26
2019-06-24,260.0033462524414,249.24178169250487,1,2019-03-26
2019-06-25,260.0397348022461,249.27894737243653,1,2019-03-26
2019-06-26,260.0742904663086,249.31728881835937,1,2019-03-26
2019-06-27,260.12411224365235,249.35807968139648,1,2019-03-26
2019-06-28,260.213991394043,249.40145034790038,1,2019-03-26
2019-07-01,260.3418600463867,249.45658142089843,1,2019-03-26
2019-07-02,260.47919097900393,249.50759658813476,1,2019-03-26
2019-07-03,260.61239471435545,249.56914581298827,1,2019-03-26
2019-07-05,260.7511703491211,249.6360057067871,1,2019-03-26
2019-07-08,260.86342681884764,249.68843612670898,1,2019-03-26
2019-07-09,260.95782867431643,249.74116500854493,1,2019-03-26
2019-07-10,261.0696987915039,249.78983612060546,1,2019-03-26
2019-07-11,261.19156646728516,249.8428776550293,1,2019-03-26
2019-07-12,261.3776864624023,249.90633743286133,1,2019-03-26
2019-07-15,261.57700286865236,249.97145767211913,1,2019-03-26
2019-07-16,261.7072201538086,250.03606475830077,1,2019-03-26
2019-07-17,261.8222659301758,250.0877928161621,1,2019-03-26
2019-07-18,262.0454428100586,250.14433364868165,1,2019-03-26
2019-07-19,262.24570831298826,250.1888249206543,1,2019-03-26
2019-07-22,262.47494415283205,250.23738983154297,1,2019-03-26
2019-07-23,262.71683197021486,250.2949060058594,1,2019-03-26
2019-07-24,263.1151135253906,250.36901412963869,1,2019-03-26
2019-07-25,263.44136779785157,250.44382904052733,1,2019-03-26
2019-07-26,263.77412048339846,250.52776626586913,1,2019-03-26
2019-07-29,264.04919494628905,250.611085357666,1,2019-03-26
2019-07-30,264.3444384765625,250.7317286682129,1,2019-03-26
2019-07-31,264.6141009521484,250.8648445892334,1,2019-03-26
2019-08-01,264.7904949951172,250.96930702209474,1,2019-03-26
2019-08-02,264.9424859619141,251.07062339782715,1,2019-03-26
2019-08-05,264.99777648925783,251.10517837524415,1,2019-03-26
2019-08-06,265.11375579833987,251.15757316589355,1,2019-03-26
2019-08-07,265.2803338623047,251.22884513854981,1,2019-03-26
2019-08-08,265.58344512939453,251.32642974853516,1,2019-03-26
2019-08-09,265.8365182495117,251.42048095703126,1,2019-03-26
2019-08-12,266.0930740356445,251.50467994689942,1,2019-03-26
2019-08-13,266.4436056518555,251.6462715148926,1,2019-03-26
2019-08-14,266.52943359375,251.72732566833497,1,2019-03-26
2019-08-15,266.58497619628906,251.83301895141602,1,2019-03-26
2019-08-16,266.68352478027344,251.96434524536133,1,2019-03-26
2019-08-19,266.79375732421875,252.09398521423338,1,2019-03-26
2019-08-20,266.83948120117185,252.20067390441895,1,2019-03-26
2019-08-21,266.9293115234375,252.30519752502443,1,2019-03-26
2019-08-22,267.02672119140624,252.4165550994873,1,2019-03-26
2019-08-23,266.96629821777344,252.48712310791015,1,2019-03-26
2019-08-26,266.9688403320313,252.5642534637451,1,2019-03-26
2019-08-27,266.9488812255859,252.609923248291,1,2019-03-26
2019-08-28,266.9108563232422,252.6670413208008,1,2019-03-26
2019-08-29,266.92789184570313,252.7531551361084,1,2019-03-26
2019-08-30,266.89198120117186,252.86188079833985,1,2019-03-26
2019-09-03,266.8328002929687,252.96512603759766,1,2019-03-26
2019-09-04,266.8400622558594,253.09166313171386,1,2019-03-26
2019-09-05,266.9682257080078,253.2227488708496,1,2019-03-26
2019-09-06,267.10583129882815,253.35170425415038,1,2019-03-26
2019-09-09,267.2274609375,253.50203971862794,1,2019-03-26
2019-09-10,267.3205902099609,253.67432083129881,1,2019-03-26
2019-09-11,267.403916015625,253.85219924926758,1,2019-03-26
2019-09-12,267.49214538574216,254.04271102905273,1,2019-03-26
2019-09-13,267.5337194824219,254.21331573486327,1,2019-03-26
2019-09-16,267.56458251953126,254.37567588806152,1,2019-03-26
2019-09-17,267.63901184082033,254.51385719299316,1,2019-03-26
2019-09-18,267.7099920654297,254.6555369567871,1,2019-03-26
2019-09-19,267.7548321533203,254.78966064453124,1,2019-03-26
2019-09-20,267.7611401367187,254.90101058959962,1,2019-03-26
2019-09-23,267.7418463134766,255.0525001525879,1,2019-03-26
2019-09-24,267.67805908203127,255.19515312194824,1,2019-03-26
2019-09-25,267.66380004882814,255.37381622314453,1,2019-03-26
2019-09-26,267.6752655029297,255.54741676330568,1,2019-03-26
2019-09-27,267.637763671875,255.71345420837403,1,2019-03-26
2019-09-30,267.65538146972654,255.87979194641113,1,2019-03-26
2019-10-01,267.5953680419922,256.0304373931885,1,2019-03-26
2019-10-02,267.402216796875,256.1793706512451,1,2019-03-26
2019-10-03,267.2265106201172,256.36190910339354,1,2019-03-26
2019-10-04,267.14861938476565,256.56361778259276,1,2019-03-26
2019-10-07,267.0110766601563,256.7766134643555,1,2019-03-26
2019-10-08,266.80053771972655,256.98714836120604,1,2019-03-26
2019-10-09,266.6534027099609,257.23281692504884,1,2019-03-26
2019-10-10,266.60192138671874,257.516065826416,1,2019-03-26
2019-10-11,266.6529016113281,257.7599353027344,1,2019-03-26
2019-10-14,266.7381658935547,257.99380142211913,1,2019-03-26
2019-10-15,267.03661682128904,258.24246490478515,1,2019-03-26
2019-10-16,267.2540606689453,258.4791823577881,1,2019-03-26
2019-10-17,267.4844671630859,258.718743057251,1,2019-03-26
2019-10-18,267.58841796875,258.97917640686035,1,2019-03-26
2019-10-21,267.76551330566406,259.21203689575196,1,2019-03-26
2019-10-22,267.98918212890624,259.43148086547853,1,2019-03-26
2019-10-23,268.1473895263672,259.64414451599123,1,2019-03-26
2019-10-24,268.4715625,259.85364601135257,1,2019-03-26
2019-10-25,268.8045538330078,260.064663772583,1,2019-03-26
2019-10-28,269.0923028564453,260.28298263549806,1,2019-03-26
2019-10-29,269.31523681640624,260.50799598693845,1,2019-03-26
2019-10-30,269.5957934570313,260.7239842224121,1,2019-03-26
2019-10-31,269.8187371826172,260.9334464263916,1,2019-03-26
2019-11-01,270.0945617675781,261.1468176269531,1,2019-03-26
2019-11-04,270.52915344238284,261.3500584411621,1,2019-03-26
2019-11-05,270.9003594970703,261.5679370880127,1,2019-03-26
2019-11-06,271.29335632324216,261.7836612701416,1,2019-03-26
2019-11-07,271.6693768310547,262.00368003845216,1,2019-03-26
2019-11-08,271.99227233886717,262.21713607788087,1,2019-03-26
2019-11-11,272.3067694091797,262.4369856262207,1,2019-03-26
2019-11-12,272.66416137695313,262.6613725280762,1,2019-03-26
2019-11-13,272.9634704589844,262.86746444702146,1,2019-03-26
2019-11-14,273.2023645019531,263.0650407409668,1,2019-03-26
2019-11-15,273.4779351806641,263.27224601745604,1,2019-03-26
2019-11-18,273.7549774169922,263.471955947876,1,2019-03-26
2019-11-19,274.0316479492187,263.6661292266846,1,2019-03-26
2019-11-20,274.2486810302734,263.85663314819334,1,2019-03-26
2019-11-21,274.4377130126953,264.0565480804443,1,2019-03-26
2019-11-22,274.64295776367186,264.25812522888185,1,2019-03-26
2019-11-25,274.90903747558593,264.47001586914064,1,2019-03-26
2019-11-26,275.1742718505859,264.6694953918457,1,2019-03-26
2019-11-27,275.4617730712891,264.8713564300537,1,2019-03-26
2019-11-29,275.7282958984375,265.07062522888185,1,2019-03-26
2019-12-02,275.9719506835938,265.24427574157716,1,2019-03-26
2019-12-03,276.17876220703124,265.4062384796143,1,2019-03-26
2019-12-04,276.46308654785156,265.5743911743164,1,2019-03-26
2019-12-05,276.7257061767578,265.74954933166504,1,2019-03-26
2019-12-06,277.05161254882813,265.9299678039551,1,2019-03-26
2019-12-09,277.3886431884766,266.1041638183594,1,2019-03-26
2019-12-10,277.6943072509766,266.27766342163085,1,2019-03-26
2019-12-11,278.08058166503906,266.455760345459,1,2019-03-26
2019-12-12,278.6107495117187,266.6485513305664,1,2019-03-26
2019-12-13,279.10134155273437,266.8343845367432,1,2019-03-26
2019-12-16,279.5600158691406,267.03474349975585,1,2019-03-26
2019-12-17,280.04312805175783,267.2371301269531,1,2019-03-26
2019-12-18,280.6095880126953,267.44720779418947,1,2019-03-26
2019-12-19,281.1499676513672,267.67369049072266,1,2019-03-26
2019-12-20,281.6800787353516,267.90906089782715,1,2019-03-26
2019-12-23,282.1637255859375,268.1287794494629,1,2019-03-26
2019-12-24,282.65357482910156,268.3438224029541,1,2019-03-26
2019-12-26,283.1213299560547,268.55838165283205,1,2019-03-26
2019-12-27,283.5963720703125,268.7733837127686,1,2019-03-26
2019-12-30,284.02274353027343,268.9739842224121,1,2019-03-26
