ticker,type,exchange,start_date,end_date,trading_days,file_format,last_close,avg_close,avg_volume,avg_dollar_volume,source,gcs_available,gcs_file,file_size_bytes
tickers/BNBA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BNBA.JK.parquet,54623.0
tickers/BNBR.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BNBR.JK.parquet,73319.0
tickers/BNCL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNCL.parquet,67091.0
tickers/BNDW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNDW.parquet,55130.0
tickers/BNED,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNED.parquet,24709.0
tickers/BNFT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNFT.parquet,39316.0
tickers/BNGA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BNGA.JK.parquet,79930.0
tickers/BNGO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNGO.parquet,13603.0
tickers/BNII.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BNII.JK.parquet,34886.0
tickers/BNLI.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BNLI.JK.parquet,72603.0
tickers/BNSO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNSO.parquet,129168.0
tickers/BNTC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BNTC.parquet,42369.0
tickers/BNXG.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/BNXG.DE.parquet,71178.0
tickers/BOCH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOCH.parquet,89570.0
tickers/BOGA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BOGA.JK.parquet,11961.0
tickers/BOH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOH.parquet,328228.0
tickers/BOIL.CN,international,CN,,,,parquet,,,,,gcs,True,tickers/BOIL.CN.parquet,16210.0
tickers/BOJA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOJA.parquet,24985.0
tickers/BOLD,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOLD.parquet,19243.0
tickers/BOLT.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BOLT.JK.parquet,18426.0
tickers/BOMN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOMN.parquet,11630.0
tickers/BOOT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOOT.parquet,16394.0
tickers/BORN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BORN.parquet,6117.0
tickers/BORR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BORR.parquet,14748.0
tickers/BOSC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOSC.parquet,110659.0
tickers/BOSS.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/BOSS.DE.parquet,235119.0
tickers/BOSS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BOSS.JK.parquet,6202.0
tickers/BOTJ,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOTJ.parquet,59309.0
tickers/BOTZ_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOTZ_20250928.parquet,11620.0
tickers/BOW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOW.parquet,18130.0
tickers/BOXL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BOXL.parquet,25477.0
tickers/BPAK.KL,international,KL,,,,parquet,,,,,gcs,True,tickers/BPAK.KL.parquet,78835.0
tickers/BPCR.L,international,L,,,,parquet,,,,,gcs,True,tickers/BPCR.L.parquet,53309.0
tickers/BPFH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BPFH.parquet,148007.0
tickers/BPI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BPI.parquet,68512.0
tickers/BPII.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BPII.JK.parquet,16250.0
tickers/BPMC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BPMC.parquet,10407.0
tickers/BPT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BPT.parquet,184458.0
tickers/BPTH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BPTH.parquet,49791.0
tickers/BRAC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRAC.parquet,6871.0
tickers/BRAM.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BRAM.JK.parquet,57734.0
tickers/BRBS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRBS.parquet,13141.0
tickers/BREFX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BREFX.parquet,112410.0
tickers/BREIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BREIX.parquet,112830.0
tickers/BREW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BREW.parquet,123990.0
tickers/BRG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRG.parquet,30457.0
tickers/BRGO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRGO.parquet,30801.0
tickers/BRID,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRID.parquet,172085.0
tickers/BRIS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BRIS.JK.parquet,4902.0
tickers/BRKL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRKL.parquet,118325.0
tickers/BRMAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRMAX.parquet,55768.0
tickers/BRMKX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRMKX.parquet,58105.0
tickers/BRMS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BRMS.JK.parquet,42346.0
tickers/BRN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRN.parquet,159669.0
tickers/BRN.AX,international,AX,,,,parquet,,,,,gcs,True,tickers/BRN.AX.parquet,12199.0
tickers/BRNA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BRNA.JK.parquet,80326.0
tickers/BRQS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRQS.parquet,31375.0
tickers/BRRR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRRR.parquet,15803.0
tickers/BRS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRS.parquet,186271.0
tickers/BRSS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRSS.parquet,39356.0
tickers/BRT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRT.parquet,203633.0
tickers/BRW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRW.parquet,12431.0
tickers/BRX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRX.parquet,14940.0
tickers/BRXAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRXAX.parquet,54767.0
tickers/BRZE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BRZE.parquet,43674.0
tickers/BSCFX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCFX.parquet,171669.0
tickers/BSCL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCL.parquet,55801.0
tickers/BSCM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCM.parquet,62582.0
tickers/BSCN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCN.parquet,61711.0
tickers/BSCO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCO.parquet,4890.0
tickers/BSCP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCP.parquet,63988.0
tickers/BSCS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCS.parquet,11643.0
tickers/BSCS_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCS_20250928.parquet,9028.0
tickers/BSCT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCT.parquet,12357.0
tickers/BSCU,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSCU.parquet,39517.0
tickers/BSDE.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BSDE.JK.parquet,56905.0
tickers/BSET,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSET.parquet,201781.0
tickers/BSIM.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BSIM.JK.parquet,38472.0
tickers/BSL.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/BSL.DE.parquet,213718.0
tickers/BSM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSM.parquet,82450.0
tickers/BSM_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSM_20250928.parquet,11164.0
tickers/BSNSX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSNSX.parquet,25037.0
tickers/BSPM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSPM.parquet,51677.0
tickers/BSQR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSQR.parquet,101732.0
tickers/BSRR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSRR.parquet,127880.0
tickers/BSSR.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BSSR.JK.parquet,24042.0
tickers/BST,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BST.parquet,103348.0
tickers/BSTC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSTC.parquet,147884.0
tickers/BSTZ,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSTZ.parquet,11500.0
tickers/BSVO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BSVO.parquet,27992.0
tickers/BTA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTA.parquet,64880.0
tickers/BTAI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTAI.parquet,30730.0
tickers/BTBT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTBT.parquet,24970.0
tickers/BTC.L,international,L,,,,parquet,,,,,gcs,True,tickers/BTC.L.parquet,13596.0
tickers/BTE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTE.parquet,97971.0
tickers/BTEK.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BTEK.JK.parquet,70807.0
tickers/BTEL.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BTEL.JK.parquet,52650.0
tickers/BTG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTG.parquet,13000.0
tickers/BTKW.KL,international,KL,,,,parquet,,,,,gcs,True,tickers/BTKW.KL.parquet,89148.0
tickers/BTMSX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTMSX.parquet,36156.0
tickers/BTN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTN.parquet,88850.0
tickers/BTOC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTOC.parquet,13639.0
tickers/BTON.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BTON.JK.parquet,69035.0
tickers/BTPN.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BTPN.JK.parquet,59144.0
tickers/BTPS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BTPS.JK.parquet,4915.0
tickers/BTT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTT.parquet,82192.0
tickers/BTU,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTU.parquet,15902.0
tickers/BTU_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTU_20250928.parquet,12043.0
tickers/BTX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTX.parquet,138036.0
tickers/BTZ,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BTZ.parquet,113827.0
tickers/BUDI.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BUDI.JK.parquet,77651.0
tickers/BUKK.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BUKK.JK.parquet,18421.0
tickers/BULL.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BULL.JK.parquet,33742.0
tickers/BUMI.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BUMI.JK.parquet,93162.0
tickers/BUR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BUR.parquet,45177.0
tickers/BURG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BURG.parquet,80527.0
tickers/BUSE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BUSE.parquet,118068.0
tickers/BUVA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BUVA.JK.parquet,35612.0
tickers/BV,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BV.parquet,64401.0
tickers/BVIC.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BVIC.JK.parquet,87532.0
tickers/BVS.AX,international,AX,,,,parquet,,,,,gcs,True,tickers/BVS.AX.parquet,15170.0
tickers/BVSN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BVSN.parquet,133529.0
tickers/BVTK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BVTK.parquet,3279.0
tickers/BVX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BVX.parquet,95400.0
tickers/BVXV,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BVXV.parquet,26382.0
tickers/BWAY/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/BWAY/twelvedata_20250825.csv,61410.0
tickers/BWEN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWEN.parquet,79309.0
tickers/BWFG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWFG.parquet,34381.0
tickers/BWG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWG.parquet,42471.0
tickers/BWIN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWIN.parquet,61804.0
tickers/BWINA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWINA.parquet,142316.0
tickers/BWLP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BWLP.parquet,15422.0
tickers/BWPT.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/BWPT.JK.parquet,50189.0
tickers/BXC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BXC.parquet,80242.0
tickers/BXE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BXE.parquet,76405.0
tickers/BXG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BXG.parquet,145211.0
tickers/BXMX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BXMX.parquet,119224.0
tickers/BXRX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BXRX.parquet,30197.0
tickers/BY,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BY.parquet,15387.0
tickers/BYFC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BYFC.parquet,101141.0
tickers/BYSI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BYSI.parquet,24778.0
tickers/BZH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/BZH.parquet,168966.0
tickers/BZT.L,international,L,,,,parquet,,,,,gcs,True,tickers/BZT.L.parquet,169261.0
tickers/C001.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/C001.DE.parquet,17531.0
tickers/C024.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/C024.DE.parquet,29073.0
tickers/C099.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/C099.DE.parquet,65403.0
tickers/CAAP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAAP.parquet,6904.0
tickers/CAAS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAAS.parquet,88093.0
tickers/CABDX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CABDX.parquet,179860.0
tickers/CABO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CABO.parquet,109941.0
tickers/CAC (1),us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAC (1).parquet,11393.0
tickers/CADC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CADC.parquet,53025.0
tickers/CADL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CADL.parquet,11348.0
tickers/CAF.MC,international,MC,,,,parquet,,,,,gcs,True,tickers/CAF.MC.parquet,13749.0
tickers/CAFD,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAFD.parquet,24226.0
tickers/CAKE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAKE.parquet,12219.0
tickers/CAKE_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAKE_20250928.parquet,12171.0
tickers/CAL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAL.parquet,231159.0
tickers/CALA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CALA.parquet,30856.0
tickers/CALI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CALI.parquet,51249.0
tickers/CALX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CALX.parquet,55490.0
tickers/CAMP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAMP.parquet,193838.0
tickers/CAMP.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/CAMP.JK.parquet,7902.0
tickers/CAMT,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAMT.parquet,91849.0
tickers/CAN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAN.parquet,27696.0
tickers/CANF,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CANF.parquet,34430.0
tickers/CANG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CANG.parquet,53936.0
tickers/CANI.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/CANI.JK.parquet,21515.0
tickers/CANN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CANN.parquet,38747.0
tickers/CAPL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAPL.parquet,94624.0
tickers/CAPR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAPR.parquet,60182.0
tickers/CARA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CARA.parquet,37519.0
tickers/CARB,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CARB.parquet,49476.0
tickers/CARO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CARO.parquet,33567.0
tickers/CARS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/CARS.JK.parquet,11185.0
tickers/CARV,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CARV.parquet,121218.0
tickers/CASA.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/CASA.JK.parquet,14296.0
tickers/CASH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CASH.parquet,143681.0
tickers/CASH/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CASH/twelvedata_20250825.csv,231262.0
tickers/CASI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CASI.parquet,119917.0
tickers/CASM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CASM.parquet,102911.0
tickers/CASS.JK,international,JK,,,,parquet,,,,,gcs,True,tickers/CASS.JK.parquet,30911.0
tickers/CAT.AX,international,AX,,,,parquet,,,,,gcs,True,tickers/CAT.AX.parquet,16369.0
tickers/CATB,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CATB.parquet,24381.0
tickers/CATM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CATM.parquet,84836.0
tickers/CATO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CATO.parquet,187700.0
tickers/CATX/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CATX/twelvedata_20250825.csv,176283.0
tickers/CAW,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CAW.parquet,160459.0
tickers/CBA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBA.parquet,38472.0
tickers/CBAIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBAIX.parquet,151308.0
tickers/CBAK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBAK.parquet,75415.0
tickers/CBAN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBAN.parquet,107885.0
tickers/CBAN/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CBAN/twelvedata_20250825.csv,191829.0
tickers/CBAY,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBAY.parquet,31449.0
tickers/CBB,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBB.parquet,200393.0
tickers/CBDP.L,international,L,,,,parquet,,,,,gcs,True,tickers/CBDP.L.parquet,42409.0
tickers/CBDS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBDS.parquet,36771.0
tickers/CBFV,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBFV.parquet,62890.0
tickers/CBHAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBHAX.parquet,49689.0
tickers/CBIO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBIO.parquet,80178.0
tickers/CBIO/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CBIO/twelvedata_20250825.csv,119832.0
tickers/CBK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBK.parquet,167437.0
tickers/CBL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBL.parquet,167849.0
tickers/CBLI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBLI.parquet,69497.0
tickers/CBLK,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBLK.parquet,4856.0
tickers/CBM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBM.parquet,191093.0
tickers/CBMG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBMG.parquet,56897.0
tickers/CBPX (1),us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBPX (1).parquet,34967.0
tickers/CBU0.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBU0.DE.parquet,27976.0
tickers/CBU2.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBU2.DE.parquet,27893.0
tickers/CBUF.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBUF.DE.parquet,60123.0
tickers/CBUJ.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBUJ.DE.parquet,36048.0
tickers/CBUL.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBUL.DE.parquet,37628.0
tickers/CBUM.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBUM.DE.parquet,37072.0
tickers/CBUS.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CBUS.DE.parquet,34122.0
tickers/CBZ,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBZ.parquet,130981.0
tickers/CBZ_20250928,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CBZ_20250928.parquet,12231.0
tickers/CC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CC.parquet,105885.0
tickers/CCA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCA.parquet,89717.0
tickers/CCASX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCASX.parquet,174387.0
tickers/CCAU.L,international,L,,,,parquet,,,,,gcs,True,tickers/CCAU.L.parquet,159165.0
tickers/CCB,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCB.parquet,70239.0
tickers/CCBG,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCBG.parquet,139258.0
tickers/CCCL,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCCL.parquet,57958.0
tickers/CCCM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCCM.parquet,5998.0
tickers/CCCR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCCR.parquet,30994.0
tickers/CCF,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCF.parquet,136796.0
tickers/CCFAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCFAX.parquet,41080.0
tickers/CCHRX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCHRX.parquet,54935.0
tickers/CCI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCI.parquet,16077.0
tickers/CCIH,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCIH.parquet,57105.0
tickers/CCIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCIX.parquet,10591.0
tickers/CCJ,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCJ.parquet,164713.0
tickers/CCLP,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCLP.parquet,53925.0
tickers/CCM,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCM.parquet,53931.0
tickers/CCNE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCNE.parquet,122477.0
tickers/CCO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCO.parquet,85737.0
tickers/CCOI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCOI.parquet,205396.0
tickers/CCRC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCRC.parquet,22909.0
tickers/CCRN,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCRN.parquet,107916.0
tickers/CCS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCS.parquet,31872.0
tickers/CCS.L,international,L,,,,parquet,,,,,gcs,True,tickers/CCS.L.parquet,16287.0
tickers/CCU,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCU.parquet,237334.0
tickers/CCVAX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCVAX.parquet,127007.0
tickers/CCXI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CCXI.parquet,46120.0
tickers/CD91.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CD91.DE.parquet,21421.0
tickers/CDE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDE.parquet,216599.0
tickers/CDICX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDICX.parquet,83894.0
tickers/CDL.L,international,L,,,,parquet,,,,,gcs,True,tickers/CDL.L.parquet,15132.0
tickers/CDLR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDLR.parquet,20895.0
tickers/CDLR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CDLR/twelvedata_20250825.csv,17734.0
tickers/CDLX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDLX.parquet,73432.0
tickers/CDMO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDMO.parquet,124258.0
tickers/CDNA,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDNA.parquet,50221.0
tickers/CDR,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDR.parquet,147091.0
tickers/CDRE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDRE.parquet,41520.0
tickers/CDSIX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDSIX.parquet,71390.0
tickers/CDTI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDTI.parquet,113282.0
tickers/CDTX,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDTX.parquet,58060.0
tickers/CDXC,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDXC.parquet,53609.0
tickers/CDXS,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CDXS.parquet,52513.0
tickers/CDZI/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,tickers/CDZI/twelvedata_20250825.csv,197778.0
tickers/CE8G.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CE8G.DE.parquet,78061.0
tickers/CEBD.DE,international,DE,,,,parquet,,,,,gcs,True,tickers/CEBD.DE.parquet,20493.0
tickers/CECE,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CECE.parquet,177047.0
tickers/CECO,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CECO.parquet,155076.0
tickers/CEG.L,international,L,,,,parquet,,,,,gcs,True,tickers/CEG.L.parquet,16403.0
tickers/CEI,us_equity,US,,,,parquet,,,,,gcs,True,tickers/CEI.parquet,23977.0
