timestamp,open,high,low,close,volume
1473033600000,2182.867,2183.235,2176.163,2179.384,44.7808
1473120000000,2180.464,2186.709,2174.418,2186.319,61.6304
1473206400000,2185.97,2187.369,2178.27,2185.77,24.0595
1473292800000,2186.97,2190.04,2176.799,2180.22,24.8069
1473379200000,2178.04,2178.92,2127.448,2128.369,47.116
1473638400000,2112.729,2163.378,2107.962,2158.92,80.3961
1473724800000,2150.719,2150.719,2119.118,2127.04,88.2806
1473811200000,2133.766,2141.325,2119.117,2125.419,75.5086
1473897600000,2121.452,2151.112,2118.473,2146.39,49.2374
1473984000000,2141.479,2142.705,2130.35,2137.27,65.7392
1474243200000,2146.946,2153.806,2135.148,2138.739,66.1319
1474329600000,2144.22,2150.834,2138.664,2139.02,48.0575
1474416000000,2145.519,2164.7,2138.812,2162.72,37.4061
1474502400000,2161.594,2179.899,2160.09,2175.839,35.695
1474588800000,2175.106,2176.8,2163.67,2164.799,30.9147
1474848000000,2160.8,2162.091,2144.412,2146.299,32.7672
1474934400000,2159.289,2161.29,2140.47,2160.22,14.1392
1475020800000,2157.719,2172.289,2151.049,2170.22,16.2267
1475107200000,2173.17,2173.79,2144.382,2151.549,29.5503
1475193600000,2147.92,2175.29,2142.892,2167.219,37.17
1475452800000,2167.54,2169.692,2153.219,2160.589,42.4699
1475539200000,2162.47,2167.025,2143.44,2150.22,46.7853
1475625600000,2150.31,2164.52,2147.649,2159.059,24.1608
1475712000000,2158.62,2162.748,2149.669,2160.67,25.466
1475798400000,2158.293,2167.655,2144.169,2152.869,46.9413
1476057600000,2158.169,2169.92,2155.039,2164.17,16.7248
1476144000000,2160.719,2162.719,2127.919,2138.02,31.1189
1476230400000,2141.52,2145.84,2131.77,2138.849,44.9076
1476316800000,2123.119,2138.39,2113.369,2133.304,42.2284
1476403200000,2133.64,2149.809,2131.081,2133.52,20.0058
1476662400000,2127.019,2136.02,2123.809,2126.559,16.5237
1476748800000,2136.889,2145.65,2135.095,2138.906,18.2164
1476835200000,2139.33,2148.22,2132.852,2144.06,35.1413
1476921600000,2147.238,2147.948,2132.483,2139.92,40.1782
1477008000000,2136.872,2142.57,2129.454,2140.119,31.091
1477267200000,2143.966,2154.714,2143.706,2149.87,25.1122
1477353600000,2154.119,2155.45,2141.199,2143.37,8.7658
1477440000000,2140.07,2145.94,2130.669,2139.439,18.3542
1477526400000,2136.542,2149.52,2132.375,2133.37,17.1957
1477612800000,2131.12,2140.94,2118.085,2127.37,19.0145
1477872000000,2135.689,2135.87,2125.004,2125.357,15.295
1477958400000,2133.95,2135.19,2096.95,2111.619,18.6809
1478044800000,2101.969,2111.589,2093.099,2097.877,38.3701
1478131200000,2092.889,2103.619,2084.64,2088.628,30.666
1478217600000,2089.649,2099.14,2084.149,2084.997,16.7018
1478476800000,2112.31,2132.39,2110.889,2131.559,13.327
1478563200000,2131.31,2147.389,2123.139,2139.889,13.0534
1478649600000,2054.519,2170.349,2054.219,2163.769,64.9831
1478736000000,2168.519,2184.109,2151.599,2168.599,32.2148
1478822400000,2171.469,2173.6,2151.903,2163.839,22.9664
1479081600000,2176.049,2177.839,2155.752,2163.939,18.0895
1479254400000,2183.159,2183.2,2171.488,2177.155,36.5219
1479340800000,2177.369,2187.69,2174.2,2186.57,10.1431
1479427200000,2185.069,2189.685,2178.802,2182.369,23.8864
1479686400000,2186.45,2198.699,2181.266,2198.199,14.2347
1479772800000,2203.189,2204.689,2194.156,2202.619,13.563
1479859200000,2203.69,2205.7,2194.449,2203.69,12.5545
1479945600000,2202.569,2209.2,2201.199,2208.19,5.8362
1480032000000,2206.69,2212.62,2204.91,2212.62,7.5456
1480291200000,2208.827,2211.269,2200.29,2202.133,22.6348
1480377600000,2201.87,2210.57,2197.699,2205.12,28.799
1480464000000,2205.119,2214.869,2199.007,2199.07,19.1175
1480550400000,2195.869,2203.94,2186.949,2190.619,24.9064
1480636800000,2190.069,2197.766,2185.189,2192.619,17.9244
1480896000000,2184.82,2209.44,2182.949,2204.44,21.0845
1480982400000,2204.949,2212.737,2201.069,2212.44,27.1634
1481068800000,2212.097,2241.613,2207.144,2240.049,39.0595
1481155200000,2238.723,2251.8,2233.461,2246.219,22.9447
1481500800000,2260.05,2264.669,2252.301,2257.42,25.3647
1481587200000,2257.369,2277.672,2256.533,2271,47.031
1481673600000,2271.078,2276.176,2247.32,2253.99,111.3252
1481760000000,2258.221,2271.99,2251.83,2261.869,120.5438
1481846400000,2264.049,2268.158,2254.146,2257.75,42.8462
1482105600000,2264.169,2267.314,2257.781,2262.67,84.042
1482192000000,2264.863,2272.546,2264.004,2270.569,111.888
1482278400000,2268.643,2270.659,2263.447,2264.25,47.1761
1482364800000,2259.799,2264.268,2254.549,2260.04,11.8662
1482451200000,2263.002,2264.29,2257.289,2261.789,2.7334
1482796800000,2263.097,2273.104,2261.269,2266.6,1.6898
1482883200000,2268.357,2270.867,2246.849,2248.1,2.3063
1482969600000,2249.519,2254.409,2244.258,2248.599,1.1551
1483056000000,2255.387,2255.387,2232.349,2240.349,22.6787
1483401600000,2251.849,2263.59,2243.599,2256.589,78.8086
1483488000000,2258.969,2271.85,2257.839,2269.589,10.9486
1483574400000,2266.34,2269.879,2258.849,2268.839,12.7111
1483660800000,2268.199,2281.69,2263.199,2277.37,85.4003
1483920000000,2279.84,2280.34,2268.849,2270.1,23.2694
1484006400000,2267.59,2279.09,2264.839,2269.349,21.6904
1484092800000,2267.27,2275.59,2260.35,2275.589,27.3353
1484179200000,2269.969,2272.349,2253.849,2270.099,25.6468
1484265600000,2271.089,2278.058,2268.1,2274.483,82.2049
1484524800000,2271.547,2273.502,2270.005,2271.473,34.8672
1484611200000,2269.667,2271.945,2262.301,2267.27,112.2265
1484697600000,2271.629,2272.631,2262.883,2271.789,82.3678
1484784000000,2271.299,2273.734,2257.697,2264.29,84.008
1484870400000,2267.809,2277.295,2264.467,2270.8,67.6415
1485129600000,2263.72,2271.573,2256.061,2265.54,68.7769
1485216000000,2265.79,2284.632,2263.91,2279.8,53.5744
1485302400000,2281.565,2299.298,2281.524,2299.04,62.482
1485388800000,2302.501,2302.672,2293.658,2297.469,79.064
1485475200000,2298.22,2300.417,2290.917,2293.97,105.1644
1485734400000,2287.109,2289.442,2267.01,2279.348,51.2824
1485820800000,2274.161,2279.041,2266.336,2278.331,116.958
1485907200000,2284.601,2288.478,2272.01,2278.349,84.3597
1485993600000,2269.729,2283.221,2268.523,2279.79,16.0515
1486080000000,2277.384,2297.79,2277.371,2295.72,35.223
1486339200000,2295.29,2298.04,2287.469,2292.47,76.5864
1486425600000,2290.539,2299.3,2289.539,2292.219,18.7411
1486512000000,2294.099,2295.59,2284.849,2293.84,48.4101
1486598400000,2293.54,2311.29,2292.579,2307.049,21.9734
1486684800000,2311.75,2318.94,2308.199,2316.199,23.7376
1486944000000,2316.549,2331.79,2316.469,2328.549,26.0037
1487030400000,2326.349,2337.84,2322.09,2337.469,25.554
1487116800000,2339.15,2351.44,2332.899,2348.87,35.5063
1487203200000,2349.82,2351.449,2338.439,2347.369,26.4344
1487289600000,2344.369,2349.869,2337.949,2349.699,55.0946
1487548800000,2354.95,2358.07,2350.869,2355.45,26.9231
1487635200000,2352.219,2366.29,2350.549,2362.969,22.2878
1487721600000,2363.14,2365.15,2356.75,2361.9,24.5839
1487808000000,2361.74,2368.99,2354.679,2363.75,22.9193
1487894400000,2360.75,2366.74,2350.739,2366.419,12.4615
1488153600000,2369.099,2371.34,2361.889,2368.849,17.5881
1488240000000,2366.849,2369.34,2358.349,2363.52,16.8879
1488326400000,2366.7,2401.005,2366.127,2394.95,38.0831
1488412800000,2393.201,2394.5,2379.25,2380.499,37.9074
1488499200000,2376.528,2383.64,2374.399,2381.569,18.7251
1488758400000,2374.219,2379.09,2368.039,2375.469,26.7151
1488844800000,2375.119,2375.189,2364.985,2367.699,30.793
1488931200000,2362.935,2373.19,2361.026,2362.939,25.2331
1489017600000,2363.82,2369.15,2354.069,2364.82,22.2396
1489104000000,2372.97,2379.65,2362.399,2372.319,25.4817
1489363200000,2370.934,2374.45,2367.419,2373.749,20.3044
1489449600000,2372.94,2373.45,2357.52,2365.019,23.1121
1489536000000,2369.549,2390.219,2368.539,2384.572,17.105
1489622400000,2387.02,2391.399,2376.389,2380.389,14.5907
1489708800000,2380.32,2385.44,2376.02,2377.439,34.4591
1489968000000,2373.55,2379.3,2369.049,2373.049,28.637
1490054400000,2377.049,2381.919,2341.771,2343.419,62.9314
1490140800000,2337.539,2352.04,2335.639,2348.29,56.0058
1490227200000,2351.239,2359.01,2341.305,2344.749,39.1287
1490313600000,2349.57,2355.739,2334.83,2344.58,27.4895
1490572800000,2330.099,2344.72,2321.108,2340.97,21.4195
1490659200000,2346.899,2363.88,2336.929,2358.02,5.0199
1490745600000,2357.369,2362.749,2352.039,2360.249,4.5895
1490832000000,2362.17,2370.04,2356.79,2368.04,4.2495
1490918400000,2362.799,2370.55,2360.799,2362.05,3.0098
1491177600000,2363.87,2366.87,2343.749,2358.239,29.7913
1491264000000,2354.97,2360.57,2348.47,2360.27,94.2893
1491350400000,2358.27,2378.569,2349.669,2351.87,124.7737
1491436800000,2344.25,2363.734,2342.569,2357.07,143.2681
1491523200000,2349.699,2363.5,2348.699,2355.02,144.3708
1491782400000,2358.919,2366.05,2350.549,2355.62,69.9401
1491868800000,2352.94,2356.34,2336.2,2352.819,151.2231
1491955200000,2352.4,2359.39,2340.65,2344.019,136.6052
1492041600000,2346.019,2348.389,2328.72,2329.389,37.8631
1492387200000,2328.609,2348.909,2327.39,2348.769,16.5874
1492473600000,2347.87,2348.869,2333.769,2341.47,82.5834
1492560000000,2343.469,2352.349,2334.589,2337.22,24.8206
1492646400000,2338.339,2361.469,2337.839,2355.969,22.9781
1492732800000,2358.1,2359.349,2344.089,2348.839,20.6865
1492992000000,2371.969,2380.02,2369.099,2374.17,22.6961
1493078400000,2376.569,2392.25,2374.739,2387.989,21.0418
1493164800000,2389.089,2398.17,2385.349,2387.1,101.0111
1493251200000,2386.969,2391.65,2381.5,2388.77,93.5931
1493337600000,2388.14,2392.14,2381.889,2384.149,46.5551
1493596800000,2386.27,2394.15,2383.99,2388.899,42.5065
1493683200000,2388.269,2392.25,2385.399,2390.02,46.5008
1493769600000,2385.85,2389.49,2378.85,2387.489,61.0142
1493856000000,2389.389,2394.419,2379.65,2389.57,72.4201
1493942400000,2385,2399.369,2384.499,2398.369,51.994
1494201600000,2400.67,2401.04,2393.469,2398.47,29.2846
1494288000000,2397.069,2403.47,2392.299,2396.169,49.9132
1494460800000,2396.37,2396.87,2381.27,2393.999,75.8103
1494547200000,2390.42,2393.92,2386.799,2390.17,19.3702
1494806400000,2393.47,2404.339,2391.09,2402.72,8.0429
1494892800000,2399.149,2405.91,2395.47,2400.269,48.397
1494979200000,2384.899,2389.899,2355.8,2357.669,174.816
1495065600000,2363.969,2376.17,2345.85,2365.849,118.2707
1495152000000,2365.17,2389.17,2363.869,2380.669,91.4802
1495411200000,2385.339,2395.669,2379.589,2393.669,33.3066
1495497600000,2391.07,2400.67,2389.569,2398.37,41.0279
1495584000000,2397.769,2405.37,2396.599,2403.86,42.6715
1495670400000,2412.17,2418.649,2406.64,2415.07,68.963
1495756800000,2412.169,2416.449,2408.97,2414.97,53.0983
1496016000000,2416.369,2417.97,2414.739,2414.82,14.9562
1496102400000,2413.069,2415.369,2408.569,2412.47,64.7824
1496188800000,2412.02,2417.14,2403.4,2411.169,58.0058
1496275200000,2412.869,2429.79,2411.67,2429.569,73.0141
1496361600000,2435.319,2439.969,2427.449,2437.319,34.3563
1496620800000,2436.319,2439.2,2433.879,2435.969,9.4287
1496707200000,2431.92,2436.169,2426.87,2429.04,6.9015
1496793600000,2432.37,2435.17,2424.15,2432.169,11.0556
1496880000000,2433.069,2439.17,2427.68,2433.169,6.7883
1496966400000,2434.469,2446.09,2415.069,2429.589,16.324
1497225600000,2427.269,2429.67,2419.4,2428.969,17.5339
1497312000000,2431.07,2441.169,2430.559,2439.799,16.3644
1497398400000,2437.67,2445.299,2428.069,2437.419,14.4398
1497484800000,2432.489,2433.99,2418.469,2433.12,26.613
1497571200000,2436.169,2438.37,2421.899,2432.469,9.1236
1497830400000,2437.74,2453.77,2437.74,2452.969,4.9551
1497916800000,2451.45,2452.189,2436.469,2437.269,5.8751
1498003200000,2435.849,2442.07,2430.269,2435.769,12.7075
1498089600000,2435.17,2441.269,2430.37,2434.339,7.778
1498176000000,2437.019,2441.27,2431,2437.969,4.7474
1498435200000,2438.87,2449.969,2436.47,2438.869,5.3369
1498521600000,2438.27,2439.87,2419.369,2420.17,11.1158
1498608000000,2420.669,2442.67,2416.17,2439.369,7.2992
1498694400000,2445.27,2447.07,2404.4,2418.89,12.502
1498780800000,2422.769,2431.889,2417.139,2422.919,4.6807
1499040000000,2429.019,2438.709,2427.639,2435.939,1.9056
1499126400000,2425.399,2433.4,2423.399,2426.899,1.1402
1499212800000,2427.949,2433.999,2420.749,2431.289,3.8967
1499299200000,2427.469,2428.169,2406.219,2408.599,4.8498
1499385600000,2412.15,2426.89,2410,2424.889,3.6593
1499644800000,2429.389,2431.89,2421.399,2427.39,1.9098
1499731200000,2429.169,2429.67,2412.389,2425.4,3.6129
1499817600000,2430.73,2430.73,2429.47,2429.72,0.0414
1499904000000,2443.719,2448.59,2440.849,2446.87,3.9155
1499990400000,2447.15,2463.14,2444.149,2458.149,5.4827
1500249600000,2459.049,2462.57,2456.049,2458.539,18.7819
1500336000000,2458.449,2462.22,2449.719,2460.17,17.9813
1500422400000,2461.87,2472.5,2459.99,2472.249,9.9342
1500508800000,2472.3,2477.54,2467.049,2473.049,8.5274
1500595200000,2473.05,2476.77,2464.3,2471.039,33.8843
1500854400000,2468.319,2472.469,2464.939,2470.319,17.9134
1500940800000,2469.23,2480.97,2468.189,2475.439,153.5368
1501027200000,2474.44,2481.665,2473.02,2475.95,101.9653
1501113600000,2479.019,2482.47,2458.149,2473.4,49.9966
1501200000000,2465.05,2471.54,2462.299,2470.039,31.6276
1501459200000,2469.47,2476.87,2467.089,2470.09,22.226
1501545600000,2475.169,2479.47,2470.57,2475.59,12.6461
1501632000000,2477.151,2478.169,2465.569,2475.189,19.6434
1501718400000,2473.32,2475.789,2467.57,2471.169,31.5996
1501804800000,2473.369,2479.18,2470.899,2475.429,19.5933
1502064000000,2478.65,2480.57,2475.139,2480.47,6.1525
1502150400000,2477.37,2490.769,2469.539,2474.469,11.4058
1502236800000,2468.97,2474.17,2460.999,2472.51,41.592
1502323200000,2468.669,2470.37,2436.599,2437.62,65.8652
1502409600000,2437.27,2447.569,2430.899,2440.089,58.4037
1502668800000,2449.719,2467.87,2449.339,2464.469,19.8347
1502755200000,2469.869,2470.87,2460.24,2463.59,192.7119
1502841600000,2463.649,2474.07,2462.589,2467.069,156.3163
1502928000000,2465.769,2468.77,2429.149,2429.869,36.2666
1503014400000,2433.09,2439.9,2420.14,2425.519,16.6986
1503273600000,2424.37,2430.37,2416.469,2427.869,30.9195
1503360000000,2433.119,2454.67,2430.069,2451.869,10.344
1503446400000,2450.22,2451.6,2439.59,2443.44,12.7726
1503532800000,2439.27,2449.67,2435.17,2438.669,17.3998
1503619200000,2443.51,2454.27,2438.37,2443.47,14.4733
1503878400000,2439.599,2449.84,2437.089,2443.869,8.1293
1503964800000,2432.049,2448.84,2421.67,2446.87,9.9313
1504051200000,2449.269,2460.169,2442.659,2456.44,10.8221
1504137600000,2458.23,2474.77,2457.169,2471.069,14.5045
1504224000000,2472.169,2480.17,2471.57,2474.969,13.1258
1504483200000,2464.069,2469.37,2462.57,2468.869,3.6994
1504569600000,2469.07,2471.8,2446.17,2457.67,23.9667
1504656000000,2460.57,2469.47,2457.069,2465.67,19.6394
1504742400000,2461.42,2469.07,2459.54,2464.87,20.3724
1504828800000,2460.77,2466.3,2457.119,2461.05,20.378
1505088000000,2474.89,2489.019,2473.639,2487.269,25.136
1505174400000,2488.25,2496.57,2488,2496.27,10.5415
1505260800000,2494.469,2497.869,2491.3,2497.57,8.6854
1505347200000,2493.239,2497.87,2489.269,2496.469,12.2997
1505433600000,2493.57,2500.069,2491.089,2499.57,7.6999
1505692800000,2505.269,2507.869,2499.599,2504.07,8.7849
1505779200000,2504.969,2508.079,2502.969,2507.079,6.1844
1505865600000,2505.469,2509.04,2496.07,2507.879,8.0853
1505952000000,2505.17,2506.839,2498.32,2500.669,6.1335
1506038400000,2496.569,2502.969,2496.369,2500.469,10.9333
1506297600000,2499.6,2502.109,2487.34,2496.1,7.4669
1506384000000,2497.25,2503.469,2494.669,2497.669,9.3121
1506470400000,2499.769,2511.37,2495.37,2506.869,12.4803
1506556800000,2506.77,2510.47,2500.77,2508.749,67.6997
1506643200000,2508.939,2519.27,2507.269,2518.27,7.5462
1506902400000,2521.409,2528.92,2520.019,2528.77,4.4591
1506988800000,2531.069,2535.17,2528.249,2534.569,5.459
1507075200000,2534.369,2540.49,2531.749,2537.989,3.806
1507161600000,2536.769,2552.17,2536.539,2551.869,6.6688
1507248000000,2550.77,2551.27,2543.369,2548.669,9.9424
1507507200000,2549.44,2552.19,2541.209,2544.259,3.6878
1507593600000,2547.319,2555.2,2544.689,2550.949,5.1894
1507680000000,2550.069,2555.069,2546.089,2554.839,4.2178
1507766400000,2552.37,2555.26,2548.07,2550.37,3.1279
1507852800000,2551.82,2557.58,2549.939,2553.73,3.6864
1508112000000,2555.64,2559.47,2552.469,2557.17,3.9656
1508198400000,2557.869,2559.245,2554,2558.74,2.9905
1508284800000,2559.68,2564.15,2558.37,2561.3,3.3844
1508457600000,2567.869,2575.569,2565.669,2575.015,6.2889
1508716800000,2575.569,2579.13,2564.09,2565.47,8.4687
1508803200000,2567.57,2572.049,2564.87,2569.289,7.5391
1508889600000,2565.049,2568.05,2543.669,2557.169,14.2208
1508976000000,2559.739,2566.97,2558.399,2560.49,11.2437
1509062400000,2564.77,2582.87,2563.899,2580.77,12.2071
1509321600000,2575.55,2579.389,2567.64,2571.569,12.0356
1509408000000,2571.869,2577.87,2570.839,2575.169,5.6877
1509494400000,2580.469,2588.189,2574.369,2578.87,10.8399
1509580800000,2572.899,2581.16,2564.89,2579.66,14.2744
1509667200000,2580.37,2588.17,2576.469,2587.57,10.6943
1509926400000,2583.099,2592.97,2581.769,2591.169,9.1687
1510012800000,2595.709,2596.67,2583.97,2590.169,10.5182
1510099200000,2587.88,2595.469,2584.669,2594.64,6.7863
1510185600000,2591.05,2592.8,2566.069,2584.279,21.7894
1510272000000,2582.489,2583.67,2573.24,2582.369,18.0554
1510531200000,2582.789,2587.369,2572.299,2585.07,8.6763
1510617600000,2580.669,2583.669,2566.07,2578.669,16.2716
1510704000000,2570.37,2572.47,2556.669,2564.52,15.6426
1510790400000,2572.799,2589.87,2570.539,2585.57,9.3546
1510876800000,2582.29,2585.79,2577.04,2578.169,9.7081
1511136000000,2569.87,2584.569,2569.739,2582.269,8.9491
1511222400000,2581.969,2601.07,2579.989,2598.77,9.5098
1511308800000,2598.27,2600.27,2594.37,2595.979,13.7851
1511395200000,2594.969,2598.97,2590.669,2597.829,8.1752
1511481600000,2598.039,2603.97,2596.869,2602.469,7.1987
1511740800000,2599.85,2606.17,2598.669,2601.169,7.4526
1511827200000,2601.269,2627.619,2601.269,2627.249,12.2656
1511913600000,2625.87,2634.469,2620.27,2625.689,18.383
1512000000000,2625.319,2657.87,2624.969,2646.2,16.642
1512086400000,2641.969,2649.82,2604.249,2641,107.2274
1512345600000,2658.24,2664.74,2638,2638.25,42.5579
1512432000000,2643.44,2648.44,2627.45,2629.199,22.9929
1512518400000,2623.98,2634.23,2619.95,2629.069,35.8402
1512604800000,2632.54,2640.549,2625.759,2636.919,27.9173
1512691200000,2642.349,2651.35,2641.59,2651.1,34.5521
1512950400000,2653.45,2660.21,2648.819,2659.689,35.9136
1513036800000,2661.12,2669.7,2659.7,2664.319,36.1544
1513123200000,2662.2,2671.78,2661.2,2663.45,23.022
1513209600000,2667.29,2669.68,2651.04,2651.68,13.8489
1513296000000,2655.97,2679.389,2654.47,2674.139,18.4758
1513555200000,2685.48,2694.59,2685.13,2691.37,20.1523
1513641600000,2692.1,2694.6,2679.869,2680.87,10.4322
1513728000000,2685.97,2691.97,2675.769,2679.27,19.4015
1513814400000,2678.67,2692.569,2677.469,2684.8,11.975
1513900800000,2686.289,2687.919,2678.869,2685.41,8.8373
1514246400000,2682.299,2684.669,2679.169,2683.42,2.4096
1514332800000,2682.75,2685.62,2676.069,2679.499,4.166
1514419200000,2681.369,2686.97,2678.249,2686.17,146.96
1514505600000,2687.34,2697.589,2673.42,2675.919,10.2787
1514851200000,2679.349,2695.47,2674.589,2695.09,73.4405
1514937600000,2695.869,2714.07,2695.499,2712.369,37.217
1515024000000,2712.47,2728.37,2711.47,2722.899,18.0159
1515110400000,2725.439,2742.369,2725.189,2740.679,85.3533
1515369600000,2744.979,2748.4,2736.649,2746.52,11.0594
1515456000000,2744.669,2759.1,2744.599,2751.88,16.8996
1515542400000,2748.47,2750.859,2735.57,2747.839,16.5921
1515628800000,2752.47,2767.32,2749.899,2767.32,6.5586
1515715200000,2768.899,2787.64,2765.899,2785.889,9.433
1515974400000,2791.27,2795.149,2789.869,2793.71,4.7524
1516060800000,2796.899,2807.47,2768.07,2776.65,42.0381
1516147200000,2781.89,2808.4,2779.269,2803.639,17.3993
1516233600000,2803.169,2805.949,2792.189,2798.79,25.4932
1516320000000,2793.199,2811.189,2791.94,2810.939,11.7911
1516579200000,2805.4,2833.17,2803.369,2832.87,24.3164
1516665600000,2837.069,2842.439,2826.569,2839.689,25.4217
1516752000000,2839.569,2852.87,2823.44,2837.569,32.9436
1516838400000,2838.44,2852.27,2830.169,2839.169,183.9427
1516924800000,2842.42,2871.669,2841.97,2871.669,434.1967
1517184000000,2871.97,2873.219,2850.519,2851.77,22.3234
1517270400000,2842.46,2844.909,2818.009,2822.469,23.6325
1517356800000,2828.65,2838.899,2811.749,2824.769,57.2436
1517443200000,2832.21,2835.469,2808.409,2821.369,99.9588
1517529600000,2819.169,2819.469,2758.27,2759.069,69.2769
1517788800000,2751.239,2762.77,2636.869,2644.439,64.3082
1517875200000,2597.87,2701.77,2574.269,2697.97,130.8516
1517961600000,2674.87,2728.07,2662.869,2680.669,74.5965
1518048000000,2673.569,2687.27,2579.369,2580.67,83.1401
1518134400000,2607.37,2639.07,2532.17,2619.769,82.9816
1518393600000,2637.069,2672.67,2621.669,2655.87,40.3737
1518480000000,2645.469,2668.67,2635.57,2662.669,33.8013
1518566400000,2668.67,2702.269,2627.67,2698.769,38.5173
1518652800000,2707.07,2731.67,2688.669,2731.67,29.5819
1518739200000,2738.07,2754.47,2722.069,2731.769,34.2474
1518998400000,2744.669,2745.17,2719.469,2728.269,8.9002
1519084800000,2730.07,2737.67,2705.97,2715.17,27.6903
1519171200000,2717.069,2747.77,2700.769,2700.97,27.4337
1519257600000,2693.37,2731.27,2687.67,2703.469,31.8309
1519344000000,2725.069,2747.97,2713.169,2747.47,21.1468
1519603200000,2751.77,2780.27,2750.569,2779.269,16.0718
1519689600000,2776.569,2789.17,2743.269,2743.269,27.9476
1519776000000,2746.369,2761.27,2712.369,2712.369,29.3494
1519862400000,2716.069,2730.67,2658.769,2675.769,58.1325
1519948800000,2680.47,2696.269,2647.07,2689.969,43.7803
1520208000000,2673.269,2727.87,2664.17,2721.169,28.2943
1520294400000,2725.17,2734.47,2710.569,2727.869,28.1649
1520380800000,2693.169,2730.569,2691.969,2726.87,26.851
1520467200000,2726.37,2740.27,2720.67,2738.769,20.2578
1520553600000,2735.869,2786.67,2730.869,2786.17,19.2181
1520812800000,2795.07,2800.07,2778.669,2783.469,16.598
1520899200000,2784.969,2802.07,2757.969,2764.969,22.5806
1520985600000,2763.47,2778.27,2743.569,2749.569,25.9109
1521072000000,2754.569,2763.069,2741.569,2747.27,16.8322
1521158400000,2749.369,2761.17,2745.369,2750.07,12.8219
1521417600000,2742.969,2745.67,2693.07,2711.869,21.7359
1521504000000,2722.469,2724.77,2709.37,2716.77,15.9975
1521590400000,2721.47,2739.77,2709.269,2711.27,41.6953
1521676800000,2718.67,2719.17,2640.469,2643.969,106.0771
1521763200000,2626.37,2656.969,2584.869,2587.37,135.87
1522022400000,2616.569,2661.37,2601.269,2658.869,97.7701
1522108800000,2669.27,2678.27,2595.17,2611.669,115.5856
1522195200000,2611.569,2632.769,2592.269,2604.57,187.5153
1522281600000,2605.97,2659.269,2605.97,2640.969,79.3571
1522627200000,2634.07,2637.47,2552.67,2581.369,108.5635
1522713600000,2583.27,2619.67,2574.869,2614.17,87.5418
1522800000000,2605.57,2649.77,2560.069,2644.77,106.1634
1522886400000,2653.169,2672.22,2648.969,2662.37,73.7076
1522972800000,2634.97,2656.57,2585.169,2603.57,112.7251
1523232000000,2621.569,2653.57,2610.169,2613.17,61.8555
1523318400000,2648.069,2665.57,2634.669,2656.57,84.2364
1523404800000,2641.87,2661.37,2625.369,2642.069,60.469
1523491200000,2643.97,2674.77,2639.47,2656.17,62.8785
1523577600000,2656.169,2680.07,2644.27,2656.669,59.1393
1523750400000,2673.969,2676.87,2671.77,2673.37,3.9715
1523836800000,2673.369,2686.17,2660.369,2680.57,49.3646
1523923200000,2681.069,2713.07,2680.37,2706.469,40.5471
1524009600000,2706.77,2717.77,2703.37,2711.67,35.5219
1524096000000,2711.969,2712.17,2680.97,2692.77,51.5115
1524182400000,2692.77,2697.77,2659.77,2671.769,54.0917
1524355200000,2680.17,2683.07,2672.769,2677.17,3.4137
1524441600000,2677.17,2683.27,2657.77,2675.169,48.7982
1524528000000,2675.469,2688.67,2616.469,2638.77,77.711
1524614400000,2638.77,2654.07,2611.87,2651.57,80.3951
1524700800000,2652.069,2676.47,2640.569,2672.769,50.1361
1524787200000,2672.769,2677.069,2659.07,2671.969,50.895
1524960000000,2671.37,2680.07,2671.04,2674.07,2.212
1525046400000,2674.07,2683.07,2642.87,2649.87,47.0211
1525132800000,2649.37,2658.27,2624.869,2657.77,53.6401
1525219200000,2657.57,2660.67,2626.869,2630.17,73.8112
1525305600000,2629.87,2637.869,2593.269,2628.37,93.3244
1525392000000,2628.669,2671.27,2614.269,2664.87,52.92
1525564800000,2663.669,2674.17,2662.67,2670.67,1.968
1525651200000,2670.669,2683.27,2664.27,2668.77,40.5985
1525737600000,2669.069,2676.87,2654.67,2669.77,50.4632
1525824000000,2669.769,2701.67,2668.47,2696.27,35.1844
1525910400000,2696.769,2725.67,2695.269,2720.67,41.9938
1525996800000,2720.37,2733.169,2716.869,2730.07,58.0563
1526169600000,2731.269,2736.77,2731.269,2736.47,2.5688
1526256000000,2736.77,2741.57,2725.07,2730.369,42.9865
1526342400000,2730.569,2731.569,2701.57,2706.869,63.8054
1526428800000,2707.169,2728.17,2704.87,2723.869,31.9561
1526515200000,2723.869,2731.47,2710.47,2721.77,36.4483
1526601600000,2721.97,2726.27,2708.369,2713.27,51.7449
1526774400000,2730.77,2735.869,2728.17,2729.869,3.7235
1526860800000,2730.17,2738.97,2724.369,2731.17,31.4259
1526947200000,2731.17,2741.47,2721.87,2724.47,26.7215
1527033600000,2724.67,2733.37,2704.67,2728.47,46.2715
1527120000000,2728.469,2733.769,2707.07,2730.169,48.0827
1527206400000,2730.169,2738.17,2714.469,2718.87,49.9774
1527379200000,2729.37,2730.67,2726.869,2730.17,2.2341
1527465600000,2730.37,2732.37,2719.17,2722.77,26.683
1527552000000,2722.77,2723.57,2676.269,2688.769,74.3742
1527638400000,2688.569,2729.67,2686.569,2719.87,41.3429
1527724800000,2720.069,2727.57,2699.769,2708.669,48.7257
1527811200000,2708.669,2737.17,2707.17,2733.37,36.2178
1527984000000,2729.67,2733.67,2728.87,2733.47,1.7663
